,BillingLatitude,BillingLongitude,BillingPostalCode,Consortium_Sales_Total,TA_Sales_Total,ExternalName
7529,42.68121,-84.51709,48911,33526109,1219144,Anna
7530,42.67,-84.57000000000001,48911,16448980,3138840,Melissa
7531,42.73,-84.64,48917,2078257,3266874,Melissa
7532,42.73,-84.64,48917,26065936,2017977,Melissa
7533,42.74141,-84.61624,48917,3711319,3272413,Anna
7534,42.73,-84.64,48917,18788603,2561099,Melissa
7535,42.73,-84.64,48917,31091981,713035,Melissa
7536,42.73,-84.64,48917,38184727,2694777,Melissa
7537,35.68,-80.56,28147,-467689,2524558,Megan
7538,35.68,-80.56,28147,17385167,1052682,Megan
7539,35.68,-80.56,28147,25388934,1916225,Megan
7540,35.230000000000004,-80.84,28202,39666186,-2211,Megan
7541,35.230000000000004,-80.84,28202,17358575,694535,Megan
7542,35.230000000000004,-80.84,28202,51671222,3456066,Megan
7543,35.230000000000004,-80.84,28202,11173973,1249095,Megan
7544,35.230000000000004,-80.84,28202,36883339,461764,Megan
7545,35.230000000000004,-80.84,28202,36719014,1983005,Megan
7546,35.230000000000004,-80.84,28202,9071735,716453,Megan
7547,35.230000000000004,-80.84,28202,21603763,1088969,Megan
7548,35.21,-80.86,28203,43338332,987574,Megan
7549,35.21,-80.86,28203,37384987,1349702,Megan
7550,35.21,-80.86,28203,46210899,58847,Megan
7551,35.21,-80.86,28203,18923201,2802997,Megan
7552,35.21,-80.86,28203,32624150,2908942,Megan
7553,35.19,-80.83,28207,47105507,921906,Megan
7554,35.19,-80.83,28207,35010383,2290175,Megan
7555,35.2049239,-80.8184692,28207,48965414,3287064,Megan
7556,35.18,-80.85000000000001,28209,8908632,1433173,Megan
7557,35.18,-80.85000000000001,28209,39602154,2057848,Megan
7558,35.18,-80.85000000000001,28209,17744411,854191,Megan
7559,35.18,-80.85000000000001,28209,29722739,801856,Megan
7560,35.18,-80.85000000000001,28209,8256349,654087,Megan
7561,35.18,-80.85000000000001,28209,32132405,2656475,Megan
7562,35.18,-80.85000000000001,28209,49752057,2440415,Megan
7563,35.13,-80.86,28210,15174037,2924745,Megan
7564,35.13,-80.86,28210,6437414,2424743,Megan
7565,35.13,-80.86,28210,33133770,3032990,Megan
7566,35.13,-80.86,28210,31320648,347137,Megan
7567,35.13,-80.86,28210,17209473,32771,Megan
7568,35.1504848,-80.841471,28210,32059557,496328,Megan
7569,35.13,-80.86,28210,16637243,2785405,Megan
7570,35.13,-80.86,28210,39857287,2821511,Megan
7571,35.13,-80.86,28210,16102617,3469455,Megan
7572,35.13,-80.86,28210,29285141,163150,Megan
7573,35.13,-80.86,28210,21239831,1335338,Megan
7574,35.13,-80.86,28210,30913514,2230111,Megan
7575,35.13,-80.86,28210,37402673,1061348,Megan
7576,35.13,-80.86,28210,37387975,1628239,Megan
7577,35.13,-80.86,28210,49845545,1175116,Megan
7578,35.13,-80.86,28210,42974841,1256714,Megan
7579,35.13,-80.86,28210,40922334,2076625,Megan
7580,35.13,-80.86,28210,30971379,995346,Megan
7581,35.13,-80.86,28210,39588130,2815088,Megan
7582,35.1,-80.82000000000001,28226,39029138,1357998,Megan
7583,35.1,-80.82000000000001,28226,13001987,1033641,Megan
7584,35.1,-80.82000000000001,28226,42203941,1304252,Megan
7585,35.1,-80.82000000000001,28226,22951172,2589406,Megan
7586,35.1,-80.82000000000001,28226,37250519,971201,Megan
7587,35.19,-80.65,28227,42094300,2305045,Megan
7588,35.19,-80.65,28227,48891936,524895,Megan
7589,35.19,-80.65,28227,50812687,2437354,Megan
7590,35.19,-80.65,28227,31083209,1329037,Megan
7591,35.19,-80.65,28227,40816966,3054893,Megan
7592,35.050000000000004,-78.91,28305,25508719,2559660,Megan
7593,35.050000000000004,-78.91,28305,35730900,1596393,Megan
7594,35.050000000000004,-78.91,28305,1130097,685605,Megan
7595,35.050000000000004,-79.03,28314,34273770,1125695,Megan
7596,35.050000000000004,-79.03,28314,23990996,2034854,Megan
7597,35.050000000000004,-79.03,28314,4421866,2904269,Megan
7598,42.3,-85.59,49007,26567196,721423,Melissa
7599,42.3,-85.59,49007,15640682,274123,Melissa
7600,42.3,-85.59,49007,23726886,2288960,Melissa
7601,42.3,-85.7,49009,46799347,2092391,Melissa
7602,42.3,-85.7,49009,33702514,82798,Melissa
7603,42.3,-85.7,49009,26637298,209635,Melissa
7604,42.3,-85.7,49009,51326812,2012665,Melissa
7605,42.29,-85.22,49015,47257127,2534686,Melissa
7606,42.29,-85.22,49015,45920305,2318565,Melissa
7607,42.29,-85.22,49015,28498699,519423,Melissa
7608,42.29,-85.22,49015,3305897,610855,Melissa
7609,42.25684,-85.19915,49015,23418294,1369462,Anna
7610,42.29,-85.22,49015,-159556,1901390,Melissa
7611,42.29,-85.22,49015,21583654,2206751,Melissa
7612,42.2,-85.59,49024,10526496,2153512,Melissa
7613,42.2,-85.59,49024,27577765,2943558,Melissa
7614,42.2,-85.59,49024,49340308,476705,Melissa
7615,42.2,-85.59,49024,21802532,2796256,Melissa
7616,42.2,-85.59,49024,23626135,19372,Melissa
7617,42.2,-85.59,49024,30919570,817750,Melissa
7618,42.2,-85.59,49024,37630090,994575,Melissa
7619,42.21,-85.78,49071,50237345,2229330,Melissa
7620,42.44,-85.64,49080,14588161,2266048,Melissa
7621,42.44,-85.64,49080,2086293,1801115,Melissa
7622,42.37,-85.45,49083,9146210,1954503,Melissa
7623,41.83,-86.24,49120,51675976,1692163,Melissa
7624,41.83,-86.24,49120,17734324,1781572,Melissa
7625,42.19,-84.30000000000001,49201,29031151,1055627,Melissa
7626,42.19,-84.30000000000001,49201,42019542,1917708,Melissa
7627,42.19,-84.30000000000001,49201,1119190,411248,Melissa
7628,42.27,-84.41,49202,38154281,135183,Melissa
7629,42.27,-84.41,49202,45573165,507343,Melissa
7630,41.89,-84.04,49221,27075939,2577605,Melissa
7631,41.89,-84.04,49221,37927090,2763018,Melissa
7632,41.89,-84.04,49221,-351425,1330059,Melissa
7633,41.89,-84.04,49221,33645666,2128772,Melissa
7634,41.29,-72.86,6512,5854438,2409050,Lauren
7635,41.29,-72.86,6512,8796641,2854762,Lauren
7636,41.29,-72.86,6512,2222585,1957717,Lauren
7637,41.83,-83.86,49228,794868,1164244,Anna
7638,42.25,-84.2,49240,34217165,646609,Melissa
7639,43.07,-85.60000000000001,49306,10393388,2407874,Melissa
7640,41.33,-72.97,6515,1929519,1854144,Lauren
7641,35.0,-78.33,28328,18178910,3125505,Megan
7642,35.19,-78.06,28365,45713445,3093030,Megan
7643,35.19,-78.06,28365,28405895,1419004,Megan
7644,34.34,-78.26,28456,38003626,2486904,Megan
7645,35.29296,-77.58544,28501,494525,2494890,Megan
7646,35.27,-77.59,28501,38094055,1681070,Megan
7647,35.27,-77.59,28501,43213253,1614225,Megan
7648,35.08,-77.13,28562,46516582,1951678,Megan
7649,35.08,-77.13,28562,47763028,2927861,Megan
7650,42.81,-85.72,49315,21943067,834358,Melissa
7651,42.81,-85.72,49315,27595131,568513,Melissa
7652,42.81,-85.72,49315,6617451,2205852,Melissa
7653,42.82251,-85.72433,49315,51829702,2768170,Anna
7654,42.81,-85.72,49315,6927792,2112712,Melissa
7655,35.730000000000004,-81.32000000000001,28602,13760468,2599793,Megan
7656,35.730000000000004,-81.32000000000001,28602,6576609,2529892,Megan
7657,35.730000000000004,-81.32000000000001,28602,46276389,1059224,Megan
7658,35.730000000000004,-81.32000000000001,28602,7831640,2847832,Megan
7659,42.79,-85.51,49316,29910381,2696999,Melissa
7660,42.79,-85.51,49316,11465445,1778693,Melissa
7661,42.79,-85.51,49316,23570959,3479691,Melissa
7662,42.79,-85.51,49316,5348775,644954,Melissa
7663,43.04,-85.67,49321,29508109,636597,Melissa
7664,43.21,-85.75,49330,34718072,1898950,Melissa
7665,35.87,-80.89,28625,29862243,1799538,Megan
7666,43.22,-86.25,49441,11782570,1971977,Melissa
7667,43.22,-86.25,49441,13119919,2196031,Melissa
7668,43.22,-86.25,49441,549660,3467972,Melissa
7669,43.22,-86.25,49441,14485546,804380,Melissa
7670,43.22,-86.25,49441,17645699,3118604,Melissa
7671,43.39,-86.34,49461,29707730,2104235,Melissa
7672,42.81,-86.01,49464,39131760,-4408,Melissa
7673,42.81,-86.01,49464,51695891,3227020,Melissa
7674,42.96,-85.65,49503,1567450,98298,Melissa
7675,42.96,-85.65,49503,33345176,3008381,Melissa
7676,42.96,-85.65,49503,7750998,3333243,Melissa
7677,42.96,-85.65,49503,2875797,390175,Melissa
7678,42.96,-85.65,49503,28902245,1615368,Melissa
7679,42.96,-85.65,49503,24851779,199412,Melissa
7680,42.96,-85.65,49503,38526477,1815372,Melissa
7681,42.96,-85.65,49503,4666651,219425,Melissa
7682,42.96,-85.65,49503,46950763,1534026,Melissa
7683,42.96,-85.65,49503,19692826,1798675,Melissa
7684,42.98,-85.71000000000001,49504,32176502,2442296,Melissa
7685,35.9,-81.53,28645,18304236,648359,Megan
7686,35.74,-81.69,28655,19177322,3465694,Megan
7687,35.74,-81.69,28655,9418441,2391514,Megan
7688,35.74,-81.69,28655,25874014,2761156,Megan
7689,35.74,-81.69,28655,-220557,131452,Megan
7690,35.74,-81.69,28655,42084080,475671,Megan
7691,35.74,-81.69,28655,8547262,726458,Megan
7692,42.88,-85.53,49512,19679187,2563421,Melissa
7693,42.88,-85.53,49512,25631133,3074961,Melissa
7694,42.88424,-85.60003,49512,28796130,787915,Anna
7695,42.88,-85.53,49512,45284150,2456869,Melissa
7696,42.88,-85.53,49512,23609068,2751806,Melissa
7697,42.88,-85.53,49512,7050436,3495625,Melissa
7698,42.88,-85.53,49512,37872707,16727,Melissa
7699,42.93,-85.54,49546,42132248,1623258,Melissa
7700,42.93,-85.54,49546,23600352,1088076,Melissa
7701,42.93,-85.54,49546,1964662,651392,Melissa
7702,42.93,-85.54,49546,10537114,3001544,Melissa
7703,42.93,-85.54,49546,11785395,1845859,Melissa
7704,42.92258,-85.58557,49546,31265619,1191015,Anna
7705,42.93,-85.54,49546,11886019,193045,Melissa
7706,42.93,-85.54,49546,15466214,3055549,Melissa
7707,42.93,-85.54,49546,33198144,2100276,Melissa
7708,42.93,-85.54,49546,28409575,2564324,Melissa
7709,42.93,-85.54,49546,12961564,3287500,Melissa
7710,42.93,-85.54,49546,3735347,412601,Melissa
7711,42.93,-85.54,49546,450269,61231,Melissa
7712,42.93,-85.54,49546,33468956,3061282,Melissa
7713,42.93,-85.54,49546,11006327,3249579,Melissa
7714,42.93,-85.54,49546,20858204,2103064,Melissa
7715,42.93,-85.54,49546,50574738,61999,Melissa
7716,42.93,-85.54,49546,38788601,1208743,Melissa
7717,42.93,-85.54,49546,2900543,2310274,Melissa
7718,42.93,-85.54,49546,17864865,3033034,Melissa
7719,35.86,-81.04,28678,9930738,3125352,Megan
7720,35.27,-82.44,28731,37718565,2627403,Megan
7721,44.73,-85.17,49646,18744592,1714235,Melissa
7722,43.87,-85.5,49677,52109275,1223072,Melissa
7723,45.07,-83.43,49707,34000961,514457,Melissa
7724,45.07,-83.43,49707,28736751,2212714,Melissa
7725,45.07,-83.43,49707,38828982,2618072,Melissa
7726,45.07,-83.43,49707,48167714,3138862,Melissa
7727,45.82,-88.06,49801,5462198,446113,Melissa
7728,45.82,-88.06,49801,1230109,1176386,Melissa
7729,45.74,-87.08,49829,21860006,241183,Melissa
7730,45.74,-87.08,49829,40502823,579384,Melissa
7731,41.65,-93.47,50009,5597757,456984,Elizabeth
7732,41.65,-93.47,50009,37123834,2273097,Elizabeth
7733,41.65,-93.47,50009,15654843,3343204,Elizabeth
7734,35.18,-83.38,28734,103361,2958073,Megan
7735,35.18,-83.38,28734,39331929,2405591,Megan
7736,35.18,-83.38,28734,15737617,1378555,Megan
7737,35.32,-82.46000000000001,28792,322009,2841234,Megan
7738,35.31067,-82.46045,28792,36497837,3331766,Megan
7739,35.32,-82.46000000000001,28792,30053819,3041368,Megan
7740,35.32,-82.46000000000001,28792,7245900,2582397,Megan
7741,35.32,-82.46000000000001,28792,41450957,1048946,Megan
7742,35.32,-82.46000000000001,28792,8970257,154712,Megan
7743,35.32,-82.46000000000001,28792,7950632,2950421,Megan
7744,35.32,-82.46000000000001,28792,50559760,717532,Megan
7745,35.32,-82.46000000000001,28792,8175964,693243,Megan
7746,35.63,-82.48,28805,22155470,798806,Megan
7747,35.04,-83.81,28904,25371683,295183,Megan
7748,41.72,-93.6,50021,8525011,874148,Elizabeth
7749,41.76,-93.82,50109,40135393,2614277,Elizabeth
7750,41.31,-93.1,50138,46408236,1465903,Elizabeth
7751,41.31,-93.1,50138,31588632,2724781,Elizabeth
7752,33.9,-81.54,29006,44512842,927005,Jennifer
7753,33.9,-81.54,29006,9735225,597307,Jennifer
7754,34.21,-80.97,29016,4225313,47220,Jennifer
7755,34.160000000000004,-81.34,29036,12203579,2605953,Jennifer
7756,33.94,-80.39,29150,37192678,2513295,Jennifer
7757,33.94,-80.39,29150,33985577,2464219,Jennifer
7758,33.94,-80.39,29150,44463278,3497454,Jennifer
7759,33.94,-80.39,29150,10433635,1914007,Jennifer
7760,33.94,-80.39,29150,3514839,845021,Jennifer
7761,33.94,-80.39,29150,2676736,641261,Jennifer
7762,33.94,-80.39,29150,45700373,2541499,Jennifer
7763,33.94,-80.39,29150,26320629,908475,Jennifer
7764,33.94,-80.39,29150,11916375,1086690,Jennifer
7765,41.69,-94.36,50216,51946972,106376,Elizabeth
7766,41.69,-94.36,50216,13626811,1550796,Elizabeth
7767,41.58,-93.62,50309,19928614,1607950,Elizabeth
7768,41.58,-93.62,50309,26859418,1064053,Elizabeth
7769,41.5862,-93.62936,50309,28853213,1607966,Elizabeth
7770,41.58,-93.68,50312,27853443,2117575,Elizabeth
7771,41.58,-93.68,50312,11463883,2716731,Elizabeth
7772,41.58,-93.68,50312,37828434,1593204,Elizabeth
7773,41.61,-93.6,50316,48465126,134271,Elizabeth
7774,41.60692,-93.77787,50325,36554804,2268072,Elizabeth
7775,41.61,-93.8,50325,-77702,1566771,Elizabeth
7776,41.61,-93.8,50325,42270431,1526893,Elizabeth
7777,41.61,-93.8,50325,16967020,421890,Elizabeth
7778,41.61,-93.8,50325,19819072,3170544,Elizabeth
7779,41.61,-93.8,50325,6860867,573904,Elizabeth
7780,41.61,-93.8,50325,31369622,497436,Elizabeth
7781,41.61,-93.8,50325,40644903,1647903,Elizabeth
7782,41.61,-93.8,50325,24344132,852126,Elizabeth
7783,33.99,-81.0,29205,18746948,1125955,Jennifer
7784,34.03,-80.96000000000001,29206,10452552,775843,Jennifer
7785,34.03,-80.96000000000001,29206,16325936,1038805,Jennifer
7786,34.03,-80.96000000000001,29206,22576841,3392259,Jennifer
7787,34.03,-80.96000000000001,29206,38518343,2707361,Jennifer
7788,34.03,-80.96000000000001,29206,35791979,1980114,Jennifer
7789,34.0209,-80.96685,29206,46882799,1967032,Megan
7790,34.03,-80.96000000000001,29206,29128235,1374961,Jennifer
7791,34.03,-80.96000000000001,29206,34604498,1879297,Jennifer
7792,34.88,-81.84,29302,25754960,904293,Jennifer
7793,34.88,-81.84,29302,18066342,260133,Jennifer
7794,34.88,-81.84,29302,21064906,3204391,Jennifer
7795,34.88,-81.84,29302,51455879,2859293,Jennifer
7796,34.88,-81.84,29302,13134704,556922,Jennifer
7797,34.88,-81.84,29302,26258728,1882723,Jennifer
7798,34.9533,-81.92148,29302,50688969,3120365,Megan
7799,34.88,-81.84,29302,44917523,3292792,Jennifer
7800,34.88,-81.84,29302,6895460,589839,Jennifer
7801,34.88,-81.84,29302,625312,2167654,Jennifer
7802,34.94,-81.92,29306,34215711,2816273,Jennifer
7803,34.94,-81.92,29306,21531667,3134212,Jennifer
7804,34.5,-82.02,29360,38248349,517927,Jennifer
7805,34.5,-82.02,29360,17398895,959410,Jennifer
7806,32.78,-79.93,29401,51118362,417054,Jennifer
7807,32.78,-79.93,29401,51498961,779737,Jennifer
7808,32.78,-79.93,29401,16491100,962458,Jennifer
7809,32.78,-79.93,29401,40325050,328462,Jennifer
7810,32.78,-79.93,29401,2918833,2293955,Jennifer
7811,33.19,-79.99,29461,48473805,2956695,Jennifer
7812,33.19,-79.99,29461,20786202,1761725,Jennifer
7813,33.19,-79.99,29461,6678726,2374036,Jennifer
7814,32.82,-79.86,29464,9689487,597645,Jennifer
7815,32.82,-79.86,29464,48609310,350703,Jennifer
7816,32.82,-79.86,29464,35709821,1519064,Jennifer
7817,32.82,-79.86,29464,2278758,1851795,Jennifer
7818,32.82,-79.86,29464,9004878,3404225,Jennifer
7819,32.82,-79.86,29464,34151544,2286169,Jennifer
7820,32.82,-79.86,29464,30380788,1385862,Jennifer
7821,32.82,-79.86,29464,15691968,3033476,Jennifer
7822,32.82,-79.86,29464,29853043,2506062,Jennifer
7823,32.82,-79.86,29464,33607542,3423583,Jennifer
7824,32.82,-79.86,29464,29923691,3473054,Jennifer
7825,32.82,-79.86,29464,18591246,2285932,Jennifer
7826,32.82,-79.86,29464,47475496,2297427,Jennifer
7827,32.82,-79.86,29464,44600053,3247177,Jennifer
7828,32.82,-79.86,29464,34849626,1485695,Jennifer
7829,32.82,-79.86,29464,7379816,1625065,Jennifer
7830,32.82,-79.86,29464,17111172,2449163,Jennifer
7831,32.82,-79.86,29464,45113593,946377,Jennifer
7832,32.82,-79.86,29464,1862050,301918,Jennifer
7833,32.82,-79.86,29464,17891656,1559428,Jennifer
7834,33.87,-78.63,29566,38647055,1725731,Jennifer
7835,33.63,-78.97,29575,35835476,287192,Jennifer
7836,33.69,-78.89,29577,3368635,2682019,Jennifer
7837,33.69,-78.89,29577,23148405,56380,Jennifer
7838,33.69,-78.89,29577,33834032,2143931,Jennifer
7839,33.69,-78.89,29577,42479001,1578658,Jennifer
7840,33.69,-78.89,29577,13046428,605837,Jennifer
7841,33.69,-78.89,29577,12518931,2944129,Jennifer
7842,33.72777,-78.86235,29577,31003163,1104858,Megan
7843,33.69,-78.89,29577,19256144,219101,Jennifer
7844,33.69,-78.89,29577,12181395,2910755,Jennifer
7845,33.72777,-78.86235,29577,29843169,1694047,Megan
7846,33.73182,-78.8631,29577,23653171,280570,Megan
7847,33.69,-78.89,29577,34490876,113101,Jennifer
7848,33.69,-78.89,29577,19130786,682517,Jennifer
7849,33.69,-78.89,29577,6237907,523535,Jennifer
7850,33.69,-78.89,29577,1409434,2689896,Jennifer
7851,33.69,-78.89,29577,49531620,237253,Jennifer
7852,33.69,-78.89,29577,37323897,3383194,Jennifer
7853,43.07,-94.23,50511,21495537,3310467,Elizabeth
7854,42.72,-94.43,50541,2799559,1879087,Elizabeth
7855,42.56,-92.15,50626,44991594,2429846,Elizabeth
7856,42.46,-91.89,50644,9199016,431795,Elizabeth
7857,42.46,-91.89,50644,29629733,221530,Elizabeth
7858,42.46,-91.89,50644,51776234,446148,Elizabeth
7859,33.52,-79.14,29585,26272936,1808969,Jennifer
7860,33.67808,-78.97378,29588,34814756,1484492,Megan
7861,34.77,-82.38,29605,13811376,2759182,Jennifer
7862,34.77,-82.38,29605,30157835,2507459,Jennifer
7863,34.83,-82.37,29607,11909375,1151515,Jennifer
7864,34.83,-82.37,29607,14696555,363733,Jennifer
7865,34.83,-82.37,29607,41847652,414911,Jennifer
7866,34.83,-82.37,29607,28060350,1210221,Jennifer
7867,34.83,-82.37,29607,13496058,1254832,Jennifer
7868,34.44,-82.62,29624,40898011,2449757,Jennifer
7869,34.68,-82.81,29631,27124390,275435,Jennifer
7870,34.68,-82.81,29631,47571492,2178997,Jennifer
7871,34.88,-82.58,29640,2602483,1881880,Jennifer
7872,34.88,-82.58,29640,9822881,1920156,Jennifer
7873,34.88,-82.58,29640,1427863,2438702,Jennifer
7874,34.93,-82.23,29651,28397405,3181429,Jennifer
7875,34.65,-82.78,29670,41257082,941021,Jennifer
7876,34.65,-82.78,29670,18759734,2046478,Jennifer
7877,34.75,-82.93,29672,30860880,1420423,Jennifer
7878,34.71,-82.46000000000001,29673,32209048,2092490,Jennifer
7879,34.910000000000004,-82.31,29687,1196937,939628,Jennifer
7880,34.910000000000004,-82.31,29687,46275529,756364,Jennifer
7881,34.910000000000004,-82.31,29687,3382387,3435107,Jennifer
7882,34.77,-83.06,29691,22513253,3252441,Jennifer
7883,35.050000000000004,-80.99,29708,51586446,3007381,Jennifer
7884,35.050000000000004,-80.99,29708,32639982,1951025,Jennifer
7885,35.050000000000004,-80.99,29708,13821399,2608605,Jennifer
7886,35.050000000000004,-80.99,29708,40727985,19122,Jennifer
7887,35.11,-81.22,29710,15733463,2105698,Jennifer
7888,35.11,-81.22,29710,22972256,2287614,Jennifer
7889,35.0,-80.94,29715,48018094,908751,Jennifer
7890,35.0,-80.94,29715,49486700,610682,Jennifer
7891,35.0,-80.94,29715,31355256,2036393,Jennifer
7892,34.93,-81.02,29730,43993380,906564,Jennifer
7893,34.93,-81.02,29730,44563790,418002,Jennifer
7894,33.49,-81.76,29803,35148338,2936028,Jennifer
7895,33.49,-81.76,29803,16061262,1978331,Jennifer
7896,33.910000000000004,-82.29,29835,51993907,460725,Jennifer
7897,32.75,-81.24,29918,41357727,2694557,Jennifer
7898,32.19,-80.74,29926,36735065,997429,Jennifer
7899,32.19,-80.74,29926,35483367,90443,Jennifer
7900,32.19,-80.74,29926,318240,3161147,Jennifer
7901,32.19,-80.74,29926,1890461,2142316,Jennifer
7902,34.08,-84.31,30009,3384571,168917,Victoria
7903,34.08,-84.31,30009,37256139,1974521,Victoria
7904,34.08,-84.31,30009,31106786,480989,Victoria
7905,34.08,-84.31,30009,34916779,720617,Victoria
7906,34.05707,-84.29085,30009,3774906,1710564,Jennifer
7907,34.08,-84.31,30009,52463242,1207428,Victoria
7908,34.08,-84.31,30009,22750969,1619359,Victoria
7909,34.08,-84.31,30009,2219852,1355042,Victoria
7910,33.660000000000004,-84.01,30012,11429925,-37172,Victoria
7911,33.6,-83.85000000000001,30014,16129437,3453209,Victoria
7912,33.6,-83.85000000000001,30014,45839127,1330764,Victoria
7913,34.2,-84.10000000000001,30041,27779065,2027352,Victoria
7914,34.2,-84.10000000000001,30041,35706905,923678,Victoria
7915,34.2,-84.10000000000001,30041,14490035,475739,Victoria
7916,33.83,-83.89,30052,48088667,1442353,Victoria
7917,33.83,-83.89,30052,44527220,2464291,Victoria
7918,33.83,-83.89,30052,32329316,393727,Victoria
7919,33.95,-84.54,30060,41642686,1217915,Victoria
7920,33.95,-84.54,30060,47095311,620206,Victoria
7921,33.95,-84.54,30060,12702961,776280,Victoria
7922,34.03,-84.51,30066,12101654,2821785,Victoria
7923,34.03,-84.51,30066,18833002,47662,Victoria
7924,34.03,-84.51,30066,39703199,2208087,Victoria
7925,34.03,-84.51,30066,39659907,2280795,Victoria
7926,34.03,-84.51,30066,38009778,-2163,Victoria
7927,34.03,-84.31,30076,10457399,1440839,Victoria
7928,34.03,-84.31,30076,43656764,2159747,Victoria
7929,34.03,-84.31,30076,22593271,3406970,Victoria
7930,34.03,-84.31,30076,11317348,458683,Victoria
7931,34.03,-84.31,30076,37195711,3501783,Victoria
7932,34.03,-84.31,30076,42662011,1501761,Victoria
7933,34.03,-84.31,30076,12408810,276202,Victoria
7934,34.03,-84.15,30097,16198688,1431874,Victoria
7935,34.03,-84.15,30097,9937005,352392,Victoria
7936,34.03,-84.15,30097,39949740,1889165,Victoria
7937,34.03,-84.15,30097,7873341,340449,Victoria
7938,34.03,-84.15,30097,1147820,596933,Victoria
7939,34.03,-84.15,30097,19868511,2682451,Victoria
7940,34.03,-84.15,30097,43808717,576005,Victoria
7941,34.05669,-84.17018,30097,12978163,1084654,Jennifer
7942,34.03,-84.15,30097,2152881,1041218,Victoria
